x,y,z 
68641.663,64290.29,519.0
68641.663,64788.595,520.0
68641.663,65286.991,518.0
68641.663,65785.388,517.0
68641.663,66283.784,515.0
68641.663,66782.089,514.0
68641.663,67280.485,513.0
68641.663,67778.881,511.0
68641.663,68277.185,513.0
68641.663,68775.581,511.0
68641.663,69273.977,508.0
68641.663,69772.373,514.0
68641.663,70270.678,509.0
68641.663,70769.073,508.0
68641.663,71267.469,508.0
68641.663,71765.865,509.0
68641.663,72264.169,506.0
68641.663,72762.565,507.0
68641.663,73260.96,507.0
68641.663,73759.356,504.0
68641.663,74257.659,503.0
68641.663,74756.055,502.0
68641.663,75254.45,501.0
68641.663,75752.754,501.0
68641.663,76251.149,499.0
68641.663,76749.544,498.0
68641.663,77247.939,499.0
68641.663,77746.243,498.0
68641.663,78244.638,496.0
68641.663,78743.033,498.0
68641.663,79241.428,495.0
68641.663,79739.731,492.0
68641.663,80238.126,494.0
68641.663,80736.52,493.0
68641.663,81234.915,495.0
68641.663,81733.218,491.0
68641.663,82231.613,490.0
68641.663,82730.007,490.0
68641.663,83228.31,487.0
68641.663,83726.704,485.0
68641.663,84225.098,485.0
68641.663,84723.493,485.0
68641.663,85221.795,484.0
68641.663,85720.189,484.0
68641.663,86218.583,484.0
68641.663,86716.977,482.0
68641.663,87215.28,482.0
68641.663,87713.673,479.0
68641.663,88212.067,481.0
68641.663,88710.461,479.0
68641.663,89208.763,479.0
68641.663,89707.157,478.0
68641.663,90205.55,477.0
68641.663,90703.852,477.0
68641.663,91202.245,476.0
68641.663,91700.639,475.0
68641.663,92199.032,474.0
68641.663,92697.334,473.0
68641.663,93195.727,473.0
68641.663,93694.12,471.0
68641.663,94192.513,470.0
68641.663,94690.814,471.0
68641.663,95189.207,468.0
68641.663,95687.599,466.0
68641.663,96185.992,466.0
68641.663,96684.293,467.0
68641.663,97182.686,467.0
69139.084,0.0,901.0
69139.084,498.399,892.0
69139.084,996.707,885.0
69139.084,1495.107,885.0
69139.084,1993.506,877.0
69139.084,2491.906,876.0
69139.084,2990.214,864.0
69139.084,3488.613,857.0
69139.084,3987.013,851.0
69139.084,4485.412,841.0
69139.084,4983.72,833.0
69139.084,5482.12,827.0
69139.084,5980.519,816.0
69139.084,6478.919,808.0
69139.084,6977.227,801.0
69139.084,7475.626,791.0
69139.084,7974.025,785.0
69139.084,8472.333,781.0
69139.084,8970.733,777.0
69139.084,9469.132,770.0
69139.084,9967.532,769.0
69139.084,10465.839,759.0
69139.084,10964.239,759.0
69139.084,11462.638,753.0
69139.084,11961.038,748.0
69139.084,12459.346,743.0
69139.084,12957.745,741.0
69139.084,13456.144,734.0
69139.084,13954.544,729.0
69139.084,14452.851,725.0
69139.084,14951.251,720.0
69139.084,15449.65,716.0
69139.084,15947.958,713.0
69139.084,16446.357,707.0
69139.084,16944.756,703.0
69139.084,17443.156,693.0
69139.084,17941.463,689.0
69139.084,18439.863,686.0
69139.084,18938.262,684.0
69139.084,19436.661,678.0
69139.084,19934.969,674.0
69139.084,20433.368,670.0
69139.084,20931.767,667.0
69139.084,21430.166,665.0
69139.084,21928.474,658.0
69139.084,22426.873,655.0
69139.084,22925.272,652.0
69139.084,23423.58,647.0
69139.084,23921.979,642.0
69139.084,24420.378,638.0
69139.084,24918.777,635.0
69139.084,25417.084,633.0
69139.084,25915.483,628.0
69139.084,26413.882,624.0
69139.084,26912.281,622.0
69139.084,27410.589,617.0
69139.084,27908.988,617.0
69139.084,28407.386,611.0
69139.084,28905.785,607.0
69139.084,29404.093,605.0
69139.084,29902.491,602.0
69139.084,30400.89,600.0
69139.084,30899.198,597.0
69139.084,31397.596,594.0
69139.084,31895.995,590.0
69139.084,32394.394,588.0
69139.084,32892.701,585.0
69139.084,33391.1,584.0
69139.084,33889.498,583.0
69139.084,34387.897,580.0
69139.084,34886.204,578.0
69139.084,35384.603,575.0
69139.084,35883.001,573.0
69139.084,36381.4,571.0
69139.084,36879.707,571.0
69139.084,37378.105,570.0
69139.084,37876.503,582.0
69139.084,38374.81,578.0
69139.084,38873.209,578.0
69139.084,39371.607,576.0
69139.084,39870.005,577.0
69139.084,40368.312,573.0
69139.084,40866.71,573.0
69139.084,41365.109,571.0
69139.084,41863.507,570.0
69139.084,42361.813,570.0
69139.084,42860.212,566.0
69139.084,43358.61,563.0
69139.084,43857.008,564.0
69139.084,44355.314,564.0
69139.084,44853.712,560.0
69139.084,45352.11,559.0
69139.084,45850.417,558.0
69139.084,46348.815,555.0
69139.084,46847.213,553.0
69139.084,47345.61,552.0
69139.084,47843.917,551.0
69139.084,48342.314,549.0
69139.084,48840.712,550.0
69139.084,49339.11,548.0
69139.084,49837.416,548.0
69139.084,50335.814,546.0
69139.084,50834.211,549.0
69139.084,51332.609,543.0
69139.084,51830.915,542.0
69139.084,52329.312,543.0
69139.084,52827.71,542.0
69139.084,53326.016,540.0
69139.084,53824.413,541.0
69139.084,54322.81,539.0
69139.084,54821.207,540.0
69139.084,55319.513,540.0
69139.084,55817.91,541.0
69139.084,56316.308,537.0
69139.084,56814.705,534.0
69139.084,57313.01,535.0
69139.084,57811.407,534.0
69139.084,58309.804,531.0
69139.084,58808.201,532.0
69139.084,59306.507,529.0
69139.084,59804.903,526.0
69139.084,60303.3,527.0
69139.084,60801.606,525.0
69139.084,61300.002,524.0
69139.084,61798.399,521.0
69139.084,62296.796,523.0
69139.084,62795.101,524.0
69139.084,63293.497,521.0
69139.084,63791.894,520.0
69139.084,64290.29,518.0
69139.084,64788.595,517.0
69139.084,65286.991,516.0
69139.084,65785.388,516.0
69139.084,66283.784,517.0
69139.084,66782.089,512.0
69139.084,67280.485,511.0
69139.084,67778.881,512.0
69139.084,68277.185,507.0
69139.084,68775.581,512.0
69139.084,69273.977,508.0
69139.084,69772.373,511.0
69139.084,70270.678,508.0
69139.084,70769.073,509.0
69139.084,71267.469,504.0
69139.084,71765.865,507.0
69139.084,72264.169,506.0
69139.084,72762.565,506.0
69139.084,73260.96,506.0
69139.084,73759.356,506.0
69139.084,74257.659,504.0
69139.084,74756.055,502.0
69139.084,75254.45,502.0
69139.084,75752.754,500.0
69139.084,76251.149,500.0
69139.084,76749.544,497.0
69139.084,77247.939,499.0
69139.084,77746.243,497.0
69139.084,78244.638,496.0
69139.084,78743.033,495.0
69139.084,79241.428,495.0
69139.084,79739.731,493.0
69139.084,80238.126,493.0
69139.084,80736.52,492.0
69139.084,81234.915,491.0
69139.084,81733.218,490.0
69139.084,82231.613,490.0
69139.084,82730.007,490.0
69139.084,83228.31,488.0
69139.084,83726.704,487.0
69139.084,84225.098,488.0
69139.084,84723.493,485.0
69139.084,85221.795,485.0
69139.084,85720.189,485.0
69139.084,86218.583,482.0
69139.084,86716.977,483.0
69139.084,87215.28,483.0
69139.084,87713.673,481.0
69139.084,88212.067,480.0
69139.084,88710.461,477.0
69139.084,89208.763,476.0
69139.084,89707.157,477.0
69139.084,90205.55,479.0
69139.084,90703.852,477.0
69139.084,91202.245,476.0
69139.084,91700.639,476.0
69139.084,92199.032,474.0
69139.084,92697.334,473.0
69139.084,93195.727,472.0
69139.084,93694.12,472.0
69139.084,94192.513,470.0
69139.084,94690.814,469.0
69139.084,95189.207,469.0
69139.084,95687.599,468.0
69139.084,96185.992,466.0
69139.084,96684.293,467.0
69139.084,97182.686,464.0
69636.394,0.0,903.0
69636.394,498.399,900.0
69636.394,996.707,889.0
69636.394,1495.107,886.0
69636.394,1993.506,883.0
69636.394,2491.906,875.0
69636.394,2990.214,864.0
69636.394,3488.613,857.0
69636.394,3987.013,849.0
69636.394,4485.412,843.0
69636.394,4983.72,835.0
69636.394,5482.12,827.0
69636.394,5980.519,818.0
69636.394,6478.919,807.0
69636.394,6977.227,802.0
69636.394,7475.626,795.0
69636.394,7974.025,785.0
69636.394,8472.333,778.0
69636.394,8970.733,774.0
69636.394,9469.132,770.0
69636.394,9967.532,766.0
69636.394,10465.839,760.0
69636.394,10964.239,756.0
69636.394,11462.638,753.0
69636.394,11961.038,747.0
69636.394,12459.346,744.0
69636.394,12957.745,737.0
69636.394,13456.144,732.0
69636.394,13954.544,727.0
69636.394,14452.851,723.0
69636.394,14951.251,719.0
69636.394,15449.65,715.0
69636.394,15947.958,711.0
69636.394,16446.357,706.0
69636.394,16944.756,701.0
69636.394,17443.156,700.0
69636.394,17941.463,688.0
69636.394,18439.863,682.0
69636.394,18938.262,678.0
69636.394,19436.661,674.0
69636.394,19934.969,672.0
69636.394,20433.368,664.0
69636.394,20931.767,665.0
69636.394,21430.166,661.0
69636.394,21928.474,657.0
69636.394,22426.873,654.0
69636.394,22925.272,651.0
69636.394,23423.58,643.0
69636.394,23921.979,641.0
69636.394,24420.378,637.0
69636.394,24918.777,635.0
69636.394,25417.084,629.0
69636.394,25915.483,625.0
69636.394,26413.882,623.0
69636.394,26912.281,618.0
69636.394,27410.589,617.0
69636.394,27908.988,614.0
69636.394,28407.386,610.0
69636.394,28905.785,607.0
69636.394,29404.093,602.0
69636.394,29902.491,602.0
69636.394,30400.89,597.0
69636.394,30899.198,596.0
69636.394,31397.596,596.0
69636.394,31895.995,592.0
69636.394,32394.394,590.0
69636.394,32892.701,586.0
69636.394,33391.1,584.0
69636.394,33889.498,581.0
69636.394,34387.897,579.0
69636.394,34886.204,579.0
69636.394,35384.603,575.0
69636.394,35883.001,575.0
69636.394,36381.4,572.0
69636.394,36879.707,570.0
69636.394,37378.105,569.0
69636.394,37876.503,566.0
69636.394,38374.81,574.0
69636.394,38873.209,566.0
69636.394,39371.607,570.0
69636.394,39870.005,574.0
69636.394,40368.312,574.0
69636.394,40866.71,574.0
69636.394,41365.109,570.0
69636.394,41863.507,572.0
69636.394,42361.813,569.0
69636.394,42860.212,567.0
69636.394,43358.61,565.0
69636.394,43857.008,564.0
69636.394,44355.314,562.0
69636.394,44853.712,559.0
69636.394,45352.11,557.0
69636.394,45850.417,554.0
69636.394,46348.815,553.0
69636.394,46847.213,552.0
69636.394,47345.61,554.0
69636.394,47843.917,551.0
69636.394,48342.314,549.0
69636.394,48840.712,549.0
69636.394,49339.11,549.0
69636.394,49837.416,547.0
69636.394,50335.814,547.0
69636.394,50834.211,546.0
69636.394,51332.609,544.0
69636.394,51830.915,543.0
69636.394,52329.312,543.0
69636.394,52827.71,544.0
69636.394,53326.016,546.0
69636.394,53824.413,541.0
69636.394,54322.81,544.0
69636.394,54821.207,536.0
69636.394,55319.513,538.0
69636.394,55817.91,533.0
69636.394,56316.308,535.0
69636.394,56814.705,532.0
69636.394,57313.01,536.0
69636.394,57811.407,532.0
69636.394,58309.804,529.0
69636.394,58808.201,527.0
69636.394,59306.507,529.0
69636.394,59804.903,527.0
69636.394,60303.3,528.0
69636.394,60801.606,523.0
69636.394,61300.002,522.0
69636.394,61798.399,523.0
69636.394,62296.796,523.0
69636.394,62795.101,520.0
69636.394,63293.497,521.0
69636.394,63791.894,519.0
69636.394,64290.29,518.0
69636.394,64788.595,517.0
69636.394,65286.991,516.0
69636.394,65785.388,517.0
69636.394,66283.784,515.0
69636.394,66782.089,514.0
69636.394,67280.485,515.0
69636.394,67778.881,516.0
69636.394,68277.185,514.0
69636.394,68775.581,511.0
69636.394,69273.977,509.0
69636.394,69772.373,509.0
69636.394,70270.678,510.0
69636.394,70769.073,508.0
69636.394,71267.469,506.0
69636.394,71765.865,503.0
69636.394,72264.169,504.0
69636.394,72762.565,504.0
69636.394,73260.96,507.0
69636.394,73759.356,504.0
69636.394,74257.659,503.0
69636.394,74756.055,502.0
69636.394,75254.45,502.0
69636.394,75752.754,503.0
69636.394,76251.149,503.0
69636.394,76749.544,501.0
69636.394,77247.939,499.0
69636.394,77746.243,499.0
69636.394,78244.638,497.0
69636.394,78743.033,497.0
69636.394,79241.428,494.0
69636.394,79739.731,493.0
69636.394,80238.126,492.0
69636.394,80736.52,492.0
69636.394,81234.915,493.0
69636.394,81733.218,491.0
69636.394,82231.613,490.0
69636.394,82730.007,489.0
69636.394,83228.31,487.0
69636.394,83726.704,485.0
69636.394,84225.098,487.0
69636.394,84723.493,485.0
69636.394,85221.795,484.0
69636.394,85720.189,483.0
69636.394,86218.583,484.0
69636.394,86716.977,483.0
69636.394,87215.28,483.0
69636.394,87713.673,481.0
69636.394,88212.067,479.0
69636.394,88710.461,480.0
69636.394,89208.763,478.0
69636.394,89707.157,479.0
69636.394,90205.55,475.0
69636.394,90703.852,476.0
69636.394,91202.245,476.0
69636.394,91700.639,474.0
69636.394,92199.032,474.0
69636.394,92697.334,473.0
69636.394,93195.727,473.0
69636.394,93694.12,472.0
69636.394,94192.513,468.0
69636.394,94690.814,468.0
69636.394,95189.207,468.0
69636.394,95687.599,468.0
69636.394,96185.992,466.0
69636.394,96684.293,468.0
69636.394,97182.686,465.0
70133.815,0.0,907.0
70133.815,498.399,901.0
70133.815,996.707,893.0
70133.815,1495.107,893.0
70133.815,1993.506,884.0
70133.815,2491.906,877.0
70133.815,2990.214,867.0
70133.815,3488.613,860.0
70133.815,3987.013,849.0
70133.815,4485.412,843.0
70133.815,4983.72,835.0
70133.815,5482.12,829.0
70133.815,5980.519,817.0
70133.815,6478.919,809.0
70133.815,6977.227,801.0
70133.815,7475.626,795.0
70133.815,7974.025,788.0
70133.815,8472.333,780.0
70133.815,8970.733,775.0
70133.815,9469.132,768.0
70133.815,9967.532,763.0
70133.815,10465.839,759.0
70133.815,10964.239,756.0
70133.815,11462.638,751.0
70133.815,11961.038,748.0
70133.815,12459.346,740.0
70133.815,12957.745,737.0
70133.815,13456.144,733.0
70133.815,13954.544,726.0
70133.815,14452.851,723.0
70133.815,14951.251,720.0
70133.815,15449.65,713.0
70133.815,15947.958,710.0
70133.815,16446.357,704.0
70133.815,16944.756,706.0
70133.815,17443.156,703.0
70133.815,17941.463,697.0
70133.815,18439.863,680.0
70133.815,18938.262,677.0
70133.815,19436.661,673.0
70133.815,19934.969,670.0
70133.815,20433.368,665.0
70133.815,20931.767,663.0
70133.815,21430.166,659.0
70133.815,21928.474,655.0
70133.815,22426.873,650.0
70133.815,22925.272,648.0
70133.815,23423.58,643.0
70133.815,23921.979,639.0
70133.815,24420.378,636.0
70133.815,24918.777,632.0
70133.815,25417.084,629.0
70133.815,25915.483,626.0
70133.815,26413.882,621.0
70133.815,26912.281,619.0
70133.815,27410.589,616.0
70133.815,27908.988,612.0
70133.815,28407.386,611.0
70133.815,28905.785,609.0
70133.815,29404.093,604.0
70133.815,29902.491,601.0
70133.815,30400.89,601.0
70133.815,30899.198,597.0
70133.815,31397.596,594.0
70133.815,31895.995,591.0
70133.815,32394.394,588.0
70133.815,32892.701,586.0
70133.815,33391.1,582.0
70133.815,33889.498,583.0
70133.815,34387.897,579.0
70133.815,34886.204,577.0
70133.815,35384.603,577.0
70133.815,35883.001,574.0
70133.815,36381.4,571.0
70133.815,36879.707,569.0
70133.815,37378.105,568.0
70133.815,37876.503,566.0
70133.815,38374.81,565.0
70133.815,38873.209,565.0
70133.815,39371.607,563.0
70133.815,39870.005,563.0
70133.815,40368.312,573.0
70133.815,40866.71,573.0
70133.815,41365.109,569.0
70133.815,41863.507,570.0
70133.815,42361.813,567.0
70133.815,42860.212,566.0
70133.815,43358.61,563.0
70133.815,43857.008,563.0
70133.815,44355.314,559.0
70133.815,44853.712,557.0
70133.815,45352.11,555.0
70133.815,45850.417,554.0
70133.815,46348.815,553.0
70133.815,46847.213,552.0
70133.815,47345.61,552.0
70133.815,47843.917,551.0
70133.815,48342.314,551.0
70133.815,48840.712,550.0
70133.815,49339.11,548.0
70133.815,49837.416,546.0
70133.815,50335.814,547.0
70133.815,50834.211,545.0
70133.815,51332.609,544.0
70133.815,51830.915,543.0
70133.815,52329.312,543.0
70133.815,52827.71,543.0
70133.815,53326.016,544.0
70133.815,53824.413,539.0
70133.815,54322.81,540.0
70133.815,54821.207,537.0
70133.815,55319.513,539.0
70133.815,55817.91,537.0
70133.815,56316.308,532.0
70133.815,56814.705,534.0
70133.815,57313.01,530.0
70133.815,57811.407,531.0
70133.815,58309.804,528.0
70133.815,58808.201,527.0
70133.815,59306.507,529.0
70133.815,59804.903,530.0
70133.815,60303.3,525.0
70133.815,60801.606,526.0
70133.815,61300.002,522.0
70133.815,61798.399,523.0
70133.815,62296.796,521.0
70133.815,62795.101,522.0
70133.815,63293.497,523.0
70133.815,63791.894,518.0
70133.815,64290.29,519.0
70133.815,64788.595,519.0
70133.815,65286.991,517.0
70133.815,65785.388,517.0
70133.815,66283.784,516.0
70133.815,66782.089,513.0
70133.815,67280.485,513.0
70133.815,67778.881,514.0
70133.815,68277.185,513.0
70133.815,68775.581,512.0
70133.815,69273.977,513.0
70133.815,69772.373,509.0
70133.815,70270.678,508.0
70133.815,70769.073,508.0
70133.815,71267.469,504.0
70133.815,71765.865,508.0
70133.815,72264.169,507.0
70133.815,72762.565,505.0
70133.815,73260.96,505.0
70133.815,73759.356,504.0
70133.815,74257.659,500.0
70133.815,74756.055,500.0
70133.815,75254.45,499.0
70133.815,75752.754,500.0
70133.815,76251.149,499.0
70133.815,76749.544,499.0
70133.815,77247.939,500.0
70133.815,77746.243,497.0
70133.815,78244.638,496.0
70133.815,78743.033,497.0
70133.815,79241.428,496.0
70133.815,79739.731,492.0
70133.815,80238.126,492.0
70133.815,80736.52,493.0
70133.815,81234.915,489.0
70133.815,81733.218,491.0
70133.815,82231.613,488.0
70133.815,82730.007,490.0
70133.815,83228.31,488.0
70133.815,83726.704,486.0
70133.815,84225.098,488.0
70133.815,84723.493,484.0
70133.815,85221.795,484.0
70133.815,85720.189,484.0
70133.815,86218.583,481.0
70133.815,86716.977,484.0
70133.815,87215.28,481.0
70133.815,87713.673,478.0
70133.815,88212.067,480.0
70133.815,88710.461,479.0
70133.815,89208.763,478.0
70133.815,89707.157,476.0
70133.815,90205.55,477.0
70133.815,90703.852,476.0
70133.815,91202.245,474.0
70133.815,91700.639,475.0
70133.815,92199.032,473.0
70133.815,92697.334,474.0
70133.815,93195.727,471.0
70133.815,93694.12,470.0
70133.815,94192.513,470.0
70133.815,94690.814,468.0
70133.815,95189.207,467.0
70133.815,95687.599,468.0
70133.815,96185.992,469.0
70133.815,96684.293,468.0
70133.815,97182.686,466.0
70631.235,0.0,904.0
70631.235,498.399,900.0
70631.235,996.707,889.0
70631.235,1495.107,887.0
70631.235,1993.506,882.0
70631.235,2491.906,875.0
70631.235,2990.214,868.0
70631.235,3488.613,861.0
70631.235,3987.013,848.0
70631.235,4485.412,847.0
70631.235,4983.72,838.0
70631.235,5482.12,830.0
70631.235,5980.519,820.0
70631.235,6478.919,810.0
70631.235,6977.227,803.0
70631.235,7475.626,794.0
70631.235,7974.025,789.0
70631.235,8472.333,782.0
70631.235,8970.733,778.0
70631.235,9469.132,771.0
70631.235,9967.532,767.0
70631.235,10465.839,759.0
70631.235,10964.239,755.0
70631.235,11462.638,751.0
70631.235,11961.038,748.0
70631.235,12459.346,741.0
70631.235,12957.745,736.0
70631.235,13456.144,731.0
70631.235,13954.544,726.0
70631.235,14452.851,726.0
70631.235,14951.251,721.0
70631.235,15449.65,718.0
70631.235,15947.958,714.0
70631.235,16446.357,709.0
70631.235,16944.756,706.0
70631.235,17443.156,703.0
70631.235,17941.463,692.0
70631.235,18439.863,682.0
70631.235,18938.262,675.0
70631.235,19436.661,674.0
70631.235,19934.969,671.0
70631.235,20433.368,663.0
70631.235,20931.767,660.0
70631.235,21430.166,658.0
70631.235,21928.474,652.0
70631.235,22426.873,649.0
70631.235,22925.272,646.0
70631.235,23423.58,643.0
70631.235,23921.979,640.0
70631.235,24420.378,636.0
70631.235,24918.777,630.0
70631.235,25417.084,628.0
70631.235,25915.483,625.0
70631.235,26413.882,621.0
70631.235,26912.281,620.0
70631.235,27410.589,615.0
70631.235,27908.988,614.0
70631.235,28407.386,613.0
70631.235,28905.785,609.0
70631.235,29404.093,608.0
70631.235,29902.491,604.0
70631.235,30400.89,602.0
70631.235,30899.198,599.0
70631.235,31397.596,594.0
70631.235,31895.995,594.0
70631.235,32394.394,590.0
70631.235,32892.701,587.0
70631.235,33391.1,583.0
70631.235,33889.498,583.0
70631.235,34387.897,578.0
70631.235,34886.204,575.0
70631.235,35384.603,573.0
70631.235,35883.001,573.0
70631.235,36381.4,572.0
70631.235,36879.707,571.0
70631.235,37378.105,568.0
70631.235,37876.503,568.0
70631.235,38374.81,566.0
70631.235,38873.209,565.0
70631.235,39371.607,562.0
70631.235,39870.005,562.0
70631.235,40368.312,562.0
70631.235,40866.71,562.0
70631.235,41365.109,564.0
70631.235,41863.507,563.0
70631.235,42361.813,568.0
70631.235,42860.212,564.0
70631.235,43358.61,562.0
70631.235,43857.008,559.0
70631.235,44355.314,561.0
70631.235,44853.712,557.0
70631.235,45352.11,557.0
70631.235,45850.417,556.0
70631.235,46348.815,553.0
70631.235,46847.213,553.0
70631.235,47345.61,552.0
70631.235,47843.917,552.0
70631.235,48342.314,552.0
70631.235,48840.712,547.0
70631.235,49339.11,548.0
70631.235,49837.416,549.0
70631.235,50335.814,544.0
70631.235,50834.211,548.0
70631.235,51332.609,546.0
70631.235,51830.915,547.0
70631.235,52329.312,545.0
70631.235,52827.71,543.0
70631.235,53326.016,542.0
70631.235,53824.413,540.0
70631.235,54322.81,542.0
70631.235,54821.207,536.0
70631.235,55319.513,536.0
70631.235,55817.91,535.0
70631.235,56316.308,534.0
70631.235,56814.705,533.0
70631.235,57313.01,532.0
70631.235,57811.407,530.0
70631.235,58309.804,530.0
70631.235,58808.201,532.0
70631.235,59306.507,527.0
70631.235,59804.903,527.0
70631.235,60303.3,527.0
70631.235,60801.606,524.0
70631.235,61300.002,526.0
70631.235,61798.399,524.0
70631.235,62296.796,524.0
70631.235,62795.101,521.0
70631.235,63293.497,518.0
70631.235,63791.894,521.0
70631.235,64290.29,520.0
70631.235,64788.595,519.0
70631.235,65286.991,518.0
70631.235,65785.388,517.0
70631.235,66283.784,516.0
70631.235,66782.089,515.0
70631.235,67280.485,515.0
70631.235,67778.881,515.0
70631.235,68277.185,512.0
70631.235,68775.581,512.0
70631.235,69273.977,511.0
70631.235,69772.373,509.0
70631.235,70270.678,510.0
70631.235,70769.073,507.0
70631.235,71267.469,508.0
70631.235,71765.865,506.0
70631.235,72264.169,504.0
70631.235,72762.565,506.0
70631.235,73260.96,504.0
70631.235,73759.356,501.0
70631.235,74257.659,500.0
70631.235,74756.055,499.0
70631.235,75254.45,498.0
70631.235,75752.754,502.0
70631.235,76251.149,498.0
70631.235,76749.544,498.0
70631.235,77247.939,497.0
70631.235,77746.243,495.0
70631.235,78244.638,496.0
70631.235,78743.033,493.0
70631.235,79241.428,491.0
70631.235,79739.731,493.0
70631.235,80238.126,493.0
70631.235,80736.52,492.0
70631.235,81234.915,490.0
70631.235,81733.218,488.0
70631.235,82231.613,488.0
70631.235,82730.007,488.0
70631.235,83228.31,485.0
70631.235,83726.704,487.0
70631.235,84225.098,487.0
70631.235,84723.493,485.0
70631.235,85221.795,484.0
70631.235,85720.189,487.0
70631.235,86218.583,481.0
70631.235,86716.977,481.0
70631.235,87215.28,481.0
70631.235,87713.673,480.0
70631.235,88212.067,479.0
70631.235,88710.461,478.0
70631.235,89208.763,479.0
70631.235,89707.157,476.0
70631.235,90205.55,475.0
70631.235,90703.852,475.0
70631.235,91202.245,474.0
70631.235,91700.639,473.0
70631.235,92199.032,470.0
70631.235,92697.334,472.0
70631.235,93195.727,471.0
70631.235,93694.12,472.0
70631.235,94192.513,469.0
70631.235,94690.814,468.0
70631.235,95189.207,467.0
70631.235,95687.599,469.0
70631.235,96185.992,467.0
70631.235,96684.293,467.0
70631.235,97182.686,467.0
71128.544,0.0,912.0
71128.544,498.399,902.0
71128.544,996.707,891.0
71128.544,1495.107,886.0
71128.544,1993.506,884.0
71128.544,2491.906,879.0
71128.544,2990.214,868.0
71128.544,3488.613,865.0
71128.544,3987.013,854.0
71128.544,4485.412,849.0
71128.544,4983.72,840.0
71128.544,5482.12,834.0
71128.544,5980.519,818.0
71128.544,6478.919,810.0
71128.544,6977.227,801.0
71128.544,7475.626,794.0
71128.544,7974.025,792.0
71128.544,8472.333,783.0
71128.544,8970.733,778.0
71128.544,9469.132,773.0
71128.544,9967.532,766.0
71128.544,10465.839,760.0
71128.544,10964.239,755.0
71128.544,11462.638,749.0
71128.544,11961.038,745.0
71128.544,12459.346,742.0
71128.544,12957.745,737.0
71128.544,13456.144,734.0
71128.544,13954.544,730.0
71128.544,14452.851,727.0
71128.544,14951.251,722.0
71128.544,15449.65,718.0
71128.544,15947.958,715.0
71128.544,16446.357,708.0
71128.544,16944.756,707.0
71128.544,17443.156,698.0
71128.544,17941.463,690.0
71128.544,18439.863,683.0
71128.544,18938.262,679.0
71128.544,19436.661,676.0
71128.544,19934.969,669.0
71128.544,20433.368,667.0
71128.544,20931.767,663.0
71128.544,21430.166,656.0
71128.544,21928.474,652.0
71128.544,22426.873,652.0
71128.544,22925.272,647.0
71128.544,23423.58,642.0
71128.544,23921.979,640.0
71128.544,24420.378,635.0
71128.544,24918.777,632.0
71128.544,25417.084,630.0
71128.544,25915.483,628.0
71128.544,26413.882,625.0
71128.544,26912.281,619.0
71128.544,27410.589,619.0
71128.544,27908.988,617.0
71128.544,28407.386,609.0
71128.544,28905.785,609.0
71128.544,29404.093,608.0
71128.544,29902.491,605.0
71128.544,30400.89,605.0
71128.544,30899.198,598.0
71128.544,31397.596,598.0
71128.544,31895.995,594.0
71128.544,32394.394,593.0
71128.544,32892.701,587.0
71128.544,33391.1,586.0
71128.544,33889.498,582.0
71128.544,34387.897,580.0
71128.544,34886.204,580.0
71128.544,35384.603,574.0
71128.544,35883.001,572.0
71128.544,36381.4,574.0
71128.544,36879.707,570.0
71128.544,37378.105,570.0
71128.544,37876.503,568.0
71128.544,38374.81,568.0
71128.544,38873.209,566.0
71128.544,39371.607,565.0
71128.544,39870.005,563.0
71128.544,40368.312,562.0
71128.544,40866.71,559.0
71128.544,41365.109,559.0
71128.544,41863.507,558.0
71128.544,42361.813,558.0
71128.544,42860.212,557.0
71128.544,43358.61,558.0
71128.544,43857.008,556.0
71128.544,44355.314,556.0
71128.544,44853.712,560.0
71128.544,45352.11,558.0
71128.544,45850.417,555.0
71128.544,46348.815,553.0
71128.544,46847.213,551.0
71128.544,47345.61,553.0
71128.544,47843.917,552.0
71128.544,48342.314,553.0
71128.544,48840.712,552.0
71128.544,49339.11,549.0
71128.544,49837.416,547.0
71128.544,50335.814,548.0
71128.544,50834.211,549.0
71128.544,51332.609,549.0
71128.544,51830.915,545.0
71128.544,52329.312,548.0
71128.544,52827.71,544.0
71128.544,53326.016,542.0
71128.544,53824.413,546.0
71128.544,54322.81,543.0
71128.544,54821.207,537.0
71128.544,55319.513,536.0
71128.544,55817.91,540.0
71128.544,56316.308,534.0
71128.544,56814.705,537.0
71128.544,57313.01,533.0
71128.544,57811.407,532.0
71128.544,58309.804,529.0
71128.544,58808.201,529.0
71128.544,59306.507,530.0
71128.544,59804.903,526.0
71128.544,60303.3,527.0
71128.544,60801.606,526.0
71128.544,61300.002,525.0
71128.544,61798.399,523.0
71128.544,62296.796,524.0
71128.544,62795.101,523.0
71128.544,63293.497,522.0
71128.544,63791.894,521.0
71128.544,64290.29,519.0
71128.544,64788.595,521.0
71128.544,65286.991,518.0
71128.544,65785.388,516.0
71128.544,66283.784,515.0
71128.544,66782.089,515.0
71128.544,67280.485,516.0
71128.544,67778.881,513.0
71128.544,68277.185,512.0
71128.544,68775.581,513.0
71128.544,69273.977,510.0
71128.544,69772.373,510.0
71128.544,70270.678,509.0
71128.544,70769.073,507.0
71128.544,71267.469,508.0
71128.544,71765.865,509.0
71128.544,72264.169,507.0
71128.544,72762.565,506.0
71128.544,73260.96,506.0
71128.544,73759.356,502.0
